s,f,a,add,del,temp,a_str,start,final
25,316,95382,4,0,0,(+1  2  6  9),4*5|1,1*2*4*5*6*9|1
25,317,95387,3,0,0,(+3  6  9),4*5|1,3*4*5*6*9|1
25,345,95864,2,0,0,(+7  9),4*5|1,4*5*7*9|1
25,346,95865,3,0,0,(+1  7  9),4*5|1,1*4*5*7*9|1
25,347,95867,3,0,0,(+2  7  9),4*5|1,2*4*5*7*9|1
25,348,95868,4,0,0,(+1  2  7  9),4*5|1,1*2*4*5*7*9|1
25,349,95873,3,0,0,(+3  7  9),4*5|1,3*4*5*7*9|1
25,377,96107,3,0,0,(+6  7  9),4*5|1,4*5*6*7*9|1
25,378,96108,4,0,0,(+1  6  7  9),4*5|1,1*4*5*6*7*9|1
25,379,96110,4,0,0,(+2  6  7  9),4*5|1,2*4*5*6*7*9|1
25,380,96111,5,0,0,(+1  2  6  7  9),4*5|1,1*2*4*5*6*7*9|1
25,381,96116,4,0,0,(+3  6  7  9),4*5|1,3*4*5*6*7*9|1
25,409,97322,2,0,0,(+8  9),4*5|1,4*5*8*9|1
25,410,97323,3,0,0,(+1  8  9),4*5|1,1*4*5*8*9|1
25,411,97325,3,0,0,(+2  8  9),4*5|1,2*4*5*8*9|1
25,413,97331,3,0,0,(+3  8  9),4*5|1,3*4*5*8*9|1
25,441,97565,3,0,0,(+6  8  9),4*5|1,4*5*6*8*9|1
25,442,97566,4,0,0,(+1  6  8  9),4*5|1,1*4*5*6*8*9|1
25,443,97568,4,0,0,(+2  6  8  9),4*5|1,2*4*5*6*8*9|1
25,445,97574,4,0,0,(+3  6  8  9),4*5|1,3*4*5*6*8*9|1
25,473,98051,3,0,0,(+7  8  9),4*5|1,4*5*7*8*9|1
25,474,98052,4,0,0,(+1  7  8  9),4*5|1,1*4*5*7*8*9|1
25,475,98054,4,0,0,(+2  7  8  9),4*5|1,2*4*5*7*8*9|1
25,477,98060,4,0,0,(+3  7  8  9),4*5|1,3*4*5*7*8*9|1
25,505,98294,4,0,0,(+6  7  8  9),4*5|1,4*5*6*7*8*9|1
25,506,98295,5,0,0,(+1  6  7  8  9),4*5|1,1*4*5*6*7*8*9|1
25,507,98297,5,0,0,(+2  6  7  8  9),4*5|1,2*4*5*6*7*8*9|1
25,509,98303,5,0,0,(+3  6  7  8  9),4*5|1,3*4*5*6*7*8*9|1
25,601,108986,2,0,0,(+7  10),4*5|1,4*5*7*10|1
25,633,109229,3,0,0,(+6  7  10),4*5|1,4*5*6*7*10|1
25,857,115547,3,0,0,(+7  9  10),4*5|1,4*5*7*9*10|1
25,858,115548,4,0,0,(+1  7  9  10),4*5|1,1*4*5*7*9*10|1
25,861,115556,4,0,0,(+3  7  9  10),4*5|1,3*4*5*7*9*10|1
25,1041,147623,1,0,0,(+11),4*5|1,5*11|1
25,1081,147866,2,0,0,(+6  11),4*5|1,4*5*6*11|1
25,1105,148352,2,0,0,(+7  11),4*5|1,5*7*11|1
25,1145,148595,3,0,0,(+6  7  11),4*5|1,4*5*6*7*11|1
25,1169,149810,2,0,0,(+8  11),4*5|1,5*8*11|1
25,1209,150053,3,0,0,(+6  8  11),4*5|1,4*5*6*8*11|1
25,1233,150539,3,0,0,(+7  8  11),4*5|1,5*7*8*11|1
25,1273,150782,4,0,0,(+6  7  8  11),4*5|1,4*5*6*7*8*11|1
25,1305,154184,2,0,0,(+9  11),4*5|1,4*5*9*11|1
25,1308,154188,4,0,0,(+1  2  9  11),4*5|1,1*2*4*5*9*11|1
25,1309,154193,3,0,0,(+3  9  11),4*5|1,3*4*5*9*11|1
25,1337,154427,3,0,0,(+6  9  11),4*5|1,4*5*6*9*11|1
25,1341,154436,4,0,0,(+3  6  9  11),4*5|1,3*4*5*6*9*11|1
25,1369,154913,3,0,0,(+7  9  11),4*5|1,4*5*7*9*11|1
25,1372,154917,5,0,0,(+1  2  7  9  11),4*5|1,1*2*4*5*7*9*11|1
25,1373,154922,4,0,0,(+3  7  9  11),4*5|1,3*4*5*7*9*11|1
25,1433,156371,3,0,0,(+8  9  11),4*5|1,4*5*8*9*11|1
25,1437,156380,4,0,0,(+3  8  9  11),4*5|1,3*4*5*8*9*11|1
25,1465,156614,4,0,0,(+6  8  9  11),4*5|1,4*5*6*8*9*11|1
25,1497,157100,4,0,0,(+7  8  9  11),4*5|1,4*5*7*8*9*11|1
25,1501,157109,5,0,0,(+3  7  8  9  11),4*5|1,3*4*5*7*8*9*11|1
25,1529,157343,5,0,0,(+6  7  8  9  11),4*5|1,4*5*6*7*8*9*11|1
25,1617,168035,3,0,0,(+7  10  11),4*5|1,5*7*10*11|1
25,1657,168278,4,0,0,(+6  7  10  11),4*5|1,4*5*6*7*10*11|1
26,14,88583,1,0,0,(+3),1*4*5|1,1*3*4|1
26,28,88577,1,0,0,(+2),1*4*5|1,1*2*4*5|1
26,58,88817,1,0,0,(+6),1*4*5|1,1*4*5*6|1
26,60,88820,2,0,0,(+2  6),1*4*5|1,1*2*4*5*6|1
26,89,89303,1,0,0,(+7),1*4*5|1,4*5*7|1
26,121,89546,2,0,0,(+6  7),1*4*5|1,4*5*6*7|1
26,154,90761,1,0,0,(+8),1*4*5|1,1*4*5*8|1
26,156,90764,2,0,0,(+2  8),1*4*5|1,1*2*4*5*8|1
26,186,91004,2,0,0,(+6  8),1*4*5|1,1*4*5*6*8|1
26,188,91007,3,0,0,(+2  6  8),1*4*5|1,1*2*4*5*6*8|1
26,217,91490,2,0,0,(+7  8),1*4*5|1,4*5*7*8|1
26,249,91733,3,0,0,(+6  7  8),1*4*5|1,4*5*6*7*8|1
26,282,95135,1,0,0,(+9),1*4*5|1,1*4*5*9|1
26,284,95138,2,0,0,(+2  9),1*4*5|1,1*2*4*5*9|1
26,314,95378,2,0,0,(+6  9),1*4*5|1,1*4*5*6*9|1
26,316,95381,3,0,0,(+2  6  9),1*4*5|1,1*2*4*5*6*9|1
26,346,95864,2,0,0,(+7  9),1*4*5|1,1*4*5*7*9|1
26,348,95867,3,0,0,(+2  7  9),1*4*5|1,1*2*4*5*7*9|1
26,378,96107,3,0,0,(+6  7  9),1*4*5|1,1*4*5*6*7*9|1
26,380,96110,4,0,0,(+2  6  7  9),1*4*5|1,1*2*4*5*6*7*9|1
26,410,97322,2,0,0,(+8  9),1*4*5|1,1*4*5*8*9|1
26,442,97565,3,0,0,(+6  8  9),1*4*5|1,1*4*5*6*8*9|1
26,474,98051,3,0,0,(+7  8  9),1*4*5|1,1*4*5*7*8*9|1
26,506,98294,4,0,0,(+6  7  8  9),1*4*5|1,1*4*5*6*7*8*9|1
26,601,108986,2,0,0,(+7  10),1*4*5|1,4*5*7*10|1
26,633,109229,3,0,0,(+6  7  10),1*4*5|1,4*5*6*7*10|1
26,858,115547,3,0,0,(+7  9  10),1*4*5|1,1*4*5*7*9*10|1
26,1041,147623,1,0,0,(+11),1*4*5|1,5*11|1
26,1081,147866,2,0,0,(+6  11),1*4*5|1,4*5*6*11|1
26,1105,148352,2,0,0,(+7  11),1*4*5|1,5*7*11|1
26,1145,148595,3,0,0,(+6  7  11),1*4*5|1,4*5*6*7*11|1
26,1169,149810,2,0,0,(+8  11),1*4*5|1,5*8*11|1
26,1209,150053,3,0,0,(+6  8  11),1*4*5|1,4*5*6*8*11|1
26,1233,150539,3,0,0,(+7  8  11),1*4*5|1,5*7*8*11|1
26,1273,150782,4,0,0,(+6  7  8  11),1*4*5|1,4*5*6*7*8*11|1
26,1308,154187,3,0,0,(+2  9  11),1*4*5|1,1*2*4*5*9*11|1
26,1340,154430,4,0,0,(+2  6  9  11),1*4*5|1,1*2*4*5*6*9*11|1
26,1372,154916,4,0,0,(+2  7  9  11),1*4*5|1,1*2*4*5*7*9*11|1
26,1404,155159,5,0,0,(+2  6  7  9  11),1*4*5|1,1*2*4*5*6*7*9*11|1
26,1465,156617,5,0,0,(+2  6  8  9  11),1*4*5|1,4*5*6*8*9*11|1
26,1497,157103,5,0,0,(+2  7  8  9  11),1*4*5|1,4*5*7*8*9*11|1
26,1529,157343,5,0,0,(+6  7  8  9  11),1*4*5|1,4*5*6*7*8*9*11|1
26,1617,168035,3,0,0,(+7  10  11),1*4*5|1,5*7*10*11|1
26,1657,168278,4,0,0,(+6  7  10  11),1*4*5|1,4*5*6*7*10*11|1
27,14,88584,2,0,0,(+1  3),2*4*5|1,1*3*4|1
27,28,88575,1,0,0,(+1),2*4*5|1,1*2*4*5|1
27,31,88583,1,0,0,(+3),2*4*5|1,2*3*4*5|1
27,59,88817,1,0,0,(+6),2*4*5|1,2*4*5*6|1
27,60,88818,2,0,0,(+1  6),2*4*5|1,1*2*4*5*6|1
27,63,88826,2,0,0,(+3  6),2*4*5|1,2*3*4*5*6|1
27,89,89303,1,0,0,(+7),2*4*5|1,4*5*7|1
27,121,89546,2,0,0,(+6  7),2*4*5|1,4*5*6*7|1
27,155,90761,1,0,0,(+8),2*4*5|1,2*4*5*8|1
27,156,90762,2,0,0,(+1  8),2*4*5|1,1*2*4*5*8|1
27,159,90770,2,0,0,(+3  8),2*4*5|1,2*3*4*5*8|1
27,187,91004,2,0,0,(+6  8),2*4*5|1,2*4*5*6*8|1
27,188,91005,3,0,0,(+1  6  8),2*4*5|1,1*2*4*5*6*8|1
27,189,91013,3,0,0,(+3  6  8),2*4*5|1,3*4*5*6*8|1
27,217,91490,2,0,0,(+7  8),2*4*5|1,4*5*7*8|1
27,249,91733,3,0,0,(+6  7  8),2*4*5|1,4*5*6*7*8|1
27,283,95135,1,0,0,(+9),2*4*5|1,2*4*5*9|1
27,284,95136,2,0,0,(+1  9),2*4*5|1,1*2*4*5*9|1
27,315,95378,2,0,0,(+6  9),2*4*5|1,2*4*5*6*9|1
27,316,95379,3,0,0,(+1  6  9),2*4*5|1,1*2*4*5*6*9|1
27,347,95864,2,0,0,(+7  9),2*4*5|1,2*4*5*7*9|1
27,348,95865,3,0,0,(+1  7  9),2*4*5|1,1*2*4*5*7*9|1
27,379,96107,3,0,0,(+6  7  9),2*4*5|1,2*4*5*6*7*9|1
27,380,96108,4,0,0,(+1  6  7  9),2*4*5|1,1*2*4*5*6*7*9|1
27,411,97322,2,0,0,(+8  9),2*4*5|1,2*4*5*8*9|1
27,443,97565,3,0,0,(+6  8  9),2*4*5|1,2*4*5*6*8*9|1
27,475,98051,3,0,0,(+7  8  9),2*4*5|1,2*4*5*7*8*9|1
27,507,98294,4,0,0,(+6  7  8  9),2*4*5|1,2*4*5*6*7*8*9|1
27,601,108986,2,0,0,(+7  10),2*4*5|1,4*5*7*10|1
27,633,109229,3,0,0,(+6  7  10),2*4*5|1,4*5*6*7*10|1
27,1041,147623,1,0,0,(+11),2*4*5|1,5*11|1
27,1081,147866,2,0,0,(+6  11),2*4*5|1,4*5*6*11|1
27,1105,148352,2,0,0,(+7  11),2*4*5|1,5*7*11|1
27,1145,148595,3,0,0,(+6  7  11),2*4*5|1,4*5*6*7*11|1
27,1169,149810,2,0,0,(+8  11),2*4*5|1,5*8*11|1
27,1209,150053,3,0,0,(+6  8  11),2*4*5|1,4*5*6*8*11|1
27,1233,150539,3,0,0,(+7  8  11),2*4*5|1,5*7*8*11|1
27,1273,150782,4,0,0,(+6  7  8  11),2*4*5|1,4*5*6*7*8*11|1
27,1305,154184,2,0,0,(+9  11),2*4*5|1,4*5*9*11|1
27,1308,154185,3,0,0,(+1  9  11),2*4*5|1,1*2*4*5*9*11|1
27,1309,154193,3,0,0,(+3  9  11),2*4*5|1,3*4*5*9*11|1
27,1337,154427,3,0,0,(+6  9  11),2*4*5|1,4*5*6*9*11|1
27,1341,154436,4,0,0,(+3  6  9  11),2*4*5|1,3*4*5*6*9*11|1
27,1369,154913,3,0,0,(+7  9  11),2*4*5|1,4*5*7*9*11|1
27,1372,154917,5,0,0,(+1  2  7  9  11),2*4*5|1,1*2*4*5*7*9*11|1
27,1373,154922,4,0,0,(+3  7  9  11),2*4*5|1,3*4*5*7*9*11|1
27,1433,156371,3,0,0,(+8  9  11),2*4*5|1,4*5*8*9*11|1
27,1437,156380,4,0,0,(+3  8  9  11),2*4*5|1,3*4*5*8*9*11|1
27,1465,156614,4,0,0,(+6  8  9  11),2*4*5|1,4*5*6*8*9*11|1
27,1497,157100,4,0,0,(+7  8  9  11),2*4*5|1,4*5*7*8*9*11|1
27,1501,157109,5,0,0,(+3  7  8  9  11),2*4*5|1,3*4*5*7*8*9*11|1
27,1529,157343,5,0,0,(+6  7  8  9  11),2*4*5|1,4*5*6*7*8*9*11|1
27,1617,168035,3,0,0,(+7  10  11),2*4*5|1,5*7*10*11|1
27,1657,168278,4,0,0,(+6  7  10  11),2*4*5|1,4*5*6*7*10*11|1
28,14,88583,1,0,0,(+3),1*2*4*5|1,1*3*4|1
28,60,88817,1,0,0,(+6),1*2*4*5|1,1*2*4*5*6|1
28,89,89303,1,0,0,(+7),1*2*4*5|1,4*5*7|1
28,121,89546,2,0,0,(+6  7),1*2*4*5|1,4*5*6*7|1
28,156,90761,1,0,0,(+8),1*2*4*5|1,1*2*4*5*8|1
28,188,91004,2,0,0,(+6  8),1*2*4*5|1,1*2*4*5*6*8|1
28,217,91490,2,0,0,(+7  8),1*2*4*5|1,4*5*7*8|1
28,249,91733,3,0,0,(+6  7  8),1*2*4*5|1,4*5*6*7*8|1
28,284,95135,1,0,0,(+9),1*2*4*5|1,1*2*4*5*9|1
28,316,95378,2,0,0,(+6  9),1*2*4*5|1,1*2*4*5*6*9|1
28,348,95864,2,0,0,(+7  9),1*2*4*5|1,1*2*4*5*7*9|1
28,380,96107,3,0,0,(+6  7  9),1*2*4*5|1,1*2*4*5*6*7*9|1
28,601,108986,2,0,0,(+7  10),1*2*4*5|1,4*5*7*10|1
28,633,109229,3,0,0,(+6  7  10),1*2*4*5|1,4*5*6*7*10|1
28,1041,147623,1,0,0,(+11),1*2*4*5|1,5*11|1
28,1081,147866,2,0,0,(+6  11),1*2*4*5|1,4*5*6*11|1
28,1105,148352,2,0,0,(+7  11),1*2*4*5|1,5*7*11|1
28,1145,148595,3,0,0,(+6  7  11),1*2*4*5|1,4*5*6*7*11|1
28,1169,149810,2,0,0,(+8  11),1*2*4*5|1,5*8*11|1
28,1209,150053,3,0,0,(+6  8  11),1*2*4*5|1,4*5*6*8*11|1
28,1233,150539,3,0,0,(+7  8  11),1*2*4*5|1,5*7*8*11|1
28,1273,150782,4,0,0,(+6  7  8  11),1*2*4*5|1,4*5*6*7*8*11|1
28,1308,154184,2,0,0,(+9  11),1*2*4*5|1,1*2*4*5*9*11|1
28,1340,154427,3,0,0,(+6  9  11),1*2*4*5|1,1*2*4*5*6*9*11|1
28,1372,154913,3,0,0,(+7  9  11),1*2*4*5|1,1*2*4*5*7*9*11|1
28,1404,155156,4,0,0,(+6  7  9  11),1*2*4*5|1,1*2*4*5*6*7*9*11|1
28,1465,156614,4,0,0,(+6  8  9  11),1*2*4*5|1,4*5*6*8*9*11|1
28,1497,157100,4,0,0,(+7  8  9  11),1*2*4*5|1,4*5*7*8*9*11|1
28,1529,157343,5,0,0,(+6  7  8  9  11),1*2*4*5|1,4*5*6*7*8*9*11|1
28,1617,168035,3,0,0,(+7  10  11),1*2*4*5|1,5*7*10*11|1
28,1657,168278,4,0,0,(+6  7  10  11),1*2*4*5|1,4*5*6*7*10*11|1
29,14,88575,1,0,0,(+1),3*4*5|1,1*3*4|1
29,31,88577,1,0,0,(+2),3*4*5|1,2*3*4*5|1
29,61,88817,1,0,0,(+6),3*4*5|1,3*4*5*6|1
29,63,88820,2,0,0,(+2  6),3*4*5|1,2*3*4*5*6|1
29,89,89303,1,0,0,(+7),3*4*5|1,4*5*7|1
29,121,89546,2,0,0,(+6  7),3*4*5|1,4*5*6*7|1
29,157,90761,1,0,0,(+8),3*4*5|1,3*4*5*8|1
29,159,90764,2,0,0,(+2  8),3*4*5|1,2*3*4*5*8|1
29,189,91004,2,0,0,(+6  8),3*4*5|1,3*4*5*6*8|1
29,217,91490,2,0,0,(+7  8),3*4*5|1,4*5*7*8|1
29,249,91733,3,0,0,(+6  7  8),3*4*5|1,4*5*6*7*8|1
29,283,95138,2,0,0,(+2  9),3*4*5|1,2*4*5*9|1
29,285,95135,1,0,0,(+9),3*4*5|1,3*4*5*9|1
29,315,95381,3,0,0,(+2  6  9),3*4*5|1,2*4*5*6*9|1
29,317,95378,2,0,0,(+6  9),3*4*5|1,3*4*5*6*9|1
29,347,95867,3,0,0,(+2  7  9),3*4*5|1,2*4*5*7*9|1
29,349,95864,2,0,0,(+7  9),3*4*5|1,3*4*5*7*9|1
29,379,96110,4,0,0,(+2  6  7  9),3*4*5|1,2*4*5*6*7*9|1
29,381,96107,3,0,0,(+6  7  9),3*4*5|1,3*4*5*6*7*9|1
29,411,97325,3,0,0,(+2  8  9),3*4*5|1,2*4*5*8*9|1
29,413,97322,2,0,0,(+8  9),3*4*5|1,3*4*5*8*9|1
29,443,97568,4,0,0,(+2  6  8  9),3*4*5|1,2*4*5*6*8*9|1
29,445,97565,3,0,0,(+6  8  9),3*4*5|1,3*4*5*6*8*9|1
29,475,98054,4,0,0,(+2  7  8  9),3*4*5|1,2*4*5*7*8*9|1
29,477,98051,3,0,0,(+7  8  9),3*4*5|1,3*4*5*7*8*9|1
29,507,98297,5,0,0,(+2  6  7  8  9),3*4*5|1,2*4*5*6*7*8*9|1
29,509,98294,4,0,0,(+6  7  8  9),3*4*5|1,3*4*5*6*7*8*9|1
29,601,108986,2,0,0,(+7  10),3*4*5|1,4*5*7*10|1
29,633,109229,3,0,0,(+6  7  10),3*4*5|1,4*5*6*7*10|1
29,861,115547,3,0,0,(+7  9  10),3*4*5|1,3*4*5*7*9*10|1
29,1041,147623,1,0,0,(+11),3*4*5|1,5*11|1
29,1081,147866,2,0,0,(+6  11),3*4*5|1,4*5*6*11|1
29,1105,148352,2,0,0,(+7  11),3*4*5|1,5*7*11|1
29,1145,148595,3,0,0,(+6  7  11),3*4*5|1,4*5*6*7*11|1
29,1169,149810,2,0,0,(+8  11),3*4*5|1,5*8*11|1
29,1209,150053,3,0,0,(+6  8  11),3*4*5|1,4*5*6*8*11|1
29,1233,150539,3,0,0,(+7  8  11),3*4*5|1,5*7*8*11|1
29,1273,150782,4,0,0,(+6  7  8  11),3*4*5|1,4*5*6*7*8*11|1
29,1309,154184,2,0,0,(+9  11),3*4*5|1,3*4*5*9*11|1
29,1341,154427,3,0,0,(+6  9  11),3*4*5|1,3*4*5*6*9*11|1
29,1373,154913,3,0,0,(+7  9  11),3*4*5|1,3*4*5*7*9*11|1
29,1437,156371,3,0,0,(+8  9  11),3*4*5|1,3*4*5*8*9*11|1
29,1465,156614,4,0,0,(+6  8  9  11),3*4*5|1,4*5*6*8*9*11|1
29,1501,157100,4,0,0,(+7  8  9  11),3*4*5|1,3*4*5*7*8*9*11|1
29,1529,157343,5,0,0,(+6  7  8  9  11),3*4*5|1,4*5*6*7*8*9*11|1
29,1617,168035,3,0,0,(+7  10  11),3*4*5|1,5*7*10*11|1
29,1657,168278,4,0,0,(+6  7  10  11),3*4*5|1,4*5*6*7*10*11|1
31,14,88575,1,0,0,(+1),2*3*4*5|1,1*3*4|1
31,63,88817,1,0,0,(+6),2*3*4*5|1,2*3*4*5*6|1
31,89,89303,1,0,0,(+7),2*3*4*5|1,4*5*7|1
31,121,89546,2,0,0,(+6  7),2*3*4*5|1,4*5*6*7|1
31,159,90761,1,0,0,(+8),2*3*4*5|1,2*3*4*5*8|1
31,189,91004,2,0,0,(+6  8),2*3*4*5|1,3*4*5*6*8|1
31,217,91490,2,0,0,(+7  8),2*3*4*5|1,4*5*7*8|1
31,249,91733,3,0,0,(+6  7  8),2*3*4*5|1,4*5*6*7*8|1
31,283,95135,1,0,0,(+9),2*3*4*5|1,2*4*5*9|1
31,315,95378,2,0,0,(+6  9),2*3*4*5|1,2*4*5*6*9|1
31,347,95864,2,0,0,(+7  9),2*3*4*5|1,2*4*5*7*9|1
31,379,96107,3,0,0,(+6  7  9),2*3*4*5|1,2*4*5*6*7*9|1
31,411,97322,2,0,0,(+8  9),2*3*4*5|1,2*4*5*8*9|1
31,443,97565,3,0,0,(+6  8  9),2*3*4*5|1,2*4*5*6*8*9|1
31,475,98051,3,0,0,(+7  8  9),2*3*4*5|1,2*4*5*7*8*9|1
31,507,98294,4,0,0,(+6  7  8  9),2*3*4*5|1,2*4*5*6*7*8*9|1
31,601,108986,2,0,0,(+7  10),2*3*4*5|1,4*5*7*10|1
31,633,109229,3,0,0,(+6  7  10),2*3*4*5|1,4*5*6*7*10|1
31,1041,147623,1,0,0,(+11),2*3*4*5|1,5*11|1
31,1081,147866,2,0,0,(+6  11),2*3*4*5|1,4*5*6*11|1
31,1105,148352,2,0,0,(+7  11),2*3*4*5|1,5*7*11|1
31,1145,148595,3,0,0,(+6  7  11),2*3*4*5|1,4*5*6*7*11|1
31,1169,149810,2,0,0,(+8  11),2*3*4*5|1,5*8*11|1
31,1209,150053,3,0,0,(+6  8  11),2*3*4*5|1,4*5*6*8*11|1
31,1233,150539,3,0,0,(+7  8  11),2*3*4*5|1,5*7*8*11|1
31,1273,150782,4,0,0,(+6  7  8  11),2*3*4*5|1,4*5*6*7*8*11|1
31,1309,154184,2,0,0,(+9  11),2*3*4*5|1,3*4*5*9*11|1
31,1341,154427,3,0,0,(+6  9  11),2*3*4*5|1,3*4*5*6*9*11|1
31,1373,154913,3,0,0,(+7  9  11),2*3*4*5|1,3*4*5*7*9*11|1
31,1437,156371,3,0,0,(+8  9  11),2*3*4*5|1,3*4*5*8*9*11|1
31,1465,156614,4,0,0,(+6  8  9  11),2*3*4*5|1,4*5*6*8*9*11|1
31,1501,157100,4,0,0,(+7  8  9  11),2*3*4*5|1,3*4*5*7*8*9*11|1
31,1529,157343,5,0,0,(+6  7  8  9  11),2*3*4*5|1,4*5*6*7*8*9*11|1
31,1617,168035,3,0,0,(+7  10  11),2*3*4*5|1,5*7*10*11|1
31,1657,168278,4,0,0,(+6  7  10  11),2*3*4*5|1,4*5*6*7*10*11|1
33,4,88578,2,0,0,(+1  2),6|1,1*2|1
33,14,88611,3,0,0,(+1  3  4),6|1,1*3*4|1
33,34,88575,1,0,0,(+1),6|1,1*6|1
33,35,88577,1,0,0,(+2),6|1,2*6|1
33,37,88583,1,0,0,(+3),6|1,3*6|1
33,41,88601,1,0,0,(+4),6|1,4*6|1
33,42,88602,2,0,0,(+1  4),6|1,1*4*6|1
33,43,88604,2,0,0,(+2  4),6|1,2*4*6|1
33,44,88605,3,0,0,(+1  2  4),6|1,1*2*4*6|1
33,45,88610,2,0,0,(+3  4),6|1,3*4*6|1
33,49,88655,1,0,0,(+5),6|1,5*6|1
33,50,88656,2,0,0,(+1  5),6|1,1*5*6|1
33,51,88658,2,0,0,(+2  5),6|1,2*5*6|1
33,53,88664,2,0,0,(+3  5),6|1,3*5*6|1
33,57,88682,2,0,0,(+4  5),6|1,4*5*6|1
33,58,88683,3,0,0,(+1  4  5),6|1,1*4*5*6|1
33,59,88685,3,0,0,(+2  4  5),6|1,2*4*5*6|1
33,60,88686,4,0,0,(+1  2  4  5),6|1,1*2*4*5*6|1
33,61,88691,3,0,0,(+3  4  5),6|1,3*4*5*6|1
33,63,88694,4,0,0,(+2  3  4  5),6|1,2*3*4*5*6|1
33,97,89303,1,0,0,(+7),6|1,6*7|1
33,105,89330,2,0,0,(+4  7),6|1,4*6*7|1
33,106,89331,3,0,0,(+1  4  7),6|1,1*4*6*7|1
33,107,89333,3,0,0,(+2  4  7),6|1,2*4*6*7|1
33,108,89334,4,0,0,(+1  2  4  7),6|1,1*2*4*6*7|1
33,109,89339,3,0,0,(+3  4  7),6|1,3*4*6*7|1
33,113,89384,2,0,0,(+5  7),6|1,5*6*7|1
33,114,89385,3,0,0,(+1  5  7),6|1,1*5*6*7|1
33,115,89387,3,0,0,(+2  5  7),6|1,2*5*6*7|1
33,117,89393,3,0,0,(+3  5  7),6|1,3*5*6*7|1
33,121,89411,3,0,0,(+4  5  7),6|1,4*5*6*7|1
33,132,90765,3,0,0,(+1  2  8),6|1,1*2*8|1
33,161,90761,1,0,0,(+8),6|1,6*8|1
33,162,90762,2,0,0,(+1  8),6|1,1*6*8|1
33,163,90764,2,0,0,(+2  8),6|1,2*6*8|1
33,165,90770,2,0,0,(+3  8),6|1,3*6*8|1
33,169,90788,2,0,0,(+4  8),6|1,4*6*8|1
33,170,90789,3,0,0,(+1  4  8),6|1,1*4*6*8|1
33,171,90791,3,0,0,(+2  4  8),6|1,2*4*6*8|1
33,172,90792,4,0,0,(+1  2  4  8),6|1,1*2*4*6*8|1
33,173,90797,3,0,0,(+3  4  8),6|1,3*4*6*8|1
33,177,90842,2,0,0,(+5  8),6|1,5*6*8|1
33,178,90843,3,0,0,(+1  5  8),6|1,1*5*6*8|1
33,179,90845,3,0,0,(+2  5  8),6|1,2*5*6*8|1
33,181,90851,3,0,0,(+3  5  8),6|1,3*5*6*8|1
33,185,90869,3,0,0,(+4  5  8),6|1,4*5*6*8|1
33,186,90870,4,0,0,(+1  4  5  8),6|1,1*4*5*6*8|1
33,187,90872,4,0,0,(+2  4  5  8),6|1,2*4*5*6*8|1
33,188,90873,5,0,0,(+1  2  4  5  8),6|1,1*2*4*5*6*8|1
33,189,90878,4,0,0,(+3  4  5  8),6|1,3*4*5*6*8|1
33,225,91490,2,0,0,(+7  8),6|1,6*7*8|1
33,226,91491,3,0,0,(+1  7  8),6|1,1*6*7*8|1
33,229,91499,3,0,0,(+3  7  8),6|1,3*6*7*8|1
33,233,91517,3,0,0,(+4  7  8),6|1,4*6*7*8|1
33,234,91518,4,0,0,(+1  4  7  8),6|1,1*4*6*7*8|1
33,235,91520,4,0,0,(+2  4  7  8),6|1,2*4*6*7*8|1
33,236,91521,5,0,0,(+1  2  4  7  8),6|1,1*2*4*6*7*8|1
33,241,91571,3,0,0,(+5  7  8),6|1,5*6*7*8|1
33,242,91572,4,0,0,(+1  5  7  8),6|1,1*5*6*7*8|1
33,249,91598,4,0,0,(+4  5  7  8),6|1,4*5*6*7*8|1
33,260,95139,3,0,0,(+1  2  9),6|1,1*2*9|1
33,289,95135,1,0,0,(+9),6|1,6*9|1
33,290,95136,2,0,0,(+1  9),6|1,1*6*9|1
33,291,95138,2,0,0,(+2  9),6|1,2*6*9|1
33,293,95144,2,0,0,(+3  9),6|1,3*6*9|1
33,297,95162,2,0,0,(+4  9),6|1,4*6*9|1
33,298,95163,3,0,0,(+1  4  9),6|1,1*4*6*9|1
33,299,95165,3,0,0,(+2  4  9),6|1,2*4*6*9|1
33,300,95166,4,0,0,(+1  2  4  9),6|1,1*2*4*6*9|1
33,301,95171,3,0,0,(+3  4  9),6|1,3*4*6*9|1
33,305,95216,2,0,0,(+5  9),6|1,5*6*9|1
33,307,95219,3,0,0,(+2  5  9),6|1,2*5*6*9|1
33,309,95225,3,0,0,(+3  5  9),6|1,3*5*6*9|1
33,313,95243,3,0,0,(+4  5  9),6|1,4*5*6*9|1
33,314,95244,4,0,0,(+1  4  5  9),6|1,1*4*5*6*9|1
33,315,95246,4,0,0,(+2  4  5  9),6|1,2*4*5*6*9|1
33,316,95247,5,0,0,(+1  2  4  5  9),6|1,1*2*4*5*6*9|1
33,317,95252,4,0,0,(+3  4  5  9),6|1,3*4*5*6*9|1
33,361,95891,3,0,0,(+4  7  9),6|1,4*6*7*9|1
33,362,95892,4,0,0,(+1  4  7  9),6|1,1*4*6*7*9|1
33,364,95895,5,0,0,(+1  2  4  7  9),6|1,1*2*4*6*7*9|1
33,377,95972,4,0,0,(+4  5  7  9),6|1,4*5*6*7*9|1
33,378,95973,5,0,0,(+1  4  5  7  9),6|1,1*4*5*6*7*9|1
33,379,95975,5,0,0,(+2  4  5  7  9),6|1,2*4*5*6*7*9|1
